siret,nom,email,telephone,site,adresse,code_postal,ville,siren,organisme,domaines_rge,email_source,etat_sirene,procedure_collective,dirigeant,tranche_effectif,enrichi,departement,score,score_detail,effectif_num,tier
84187545300026,HICHE SCHWARZHAUPT CAMILO,c.hiche@radius-dessin.fr,,,99 RUE JEAN SARRAZIN,69008,LYON,841875453,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,5,"RGE etudes, email",0,A QUALIFIER
87796071600018,COURGNEAU CECILE,cecilecourgneau@gmail.com,,,15 RUE DE LA PART DIEU,69003,LYON,877960716,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,5,"RGE etudes, email",0,A QUALIFIER
87826037100199,VCSP Bâtiment France - établissement Centre-Est,,,,34-36 rue Antoine Primat,69100,VILLEURBANNE,878260371,opqibi,Etude ACV;Etude thermique reglementaire,,,,,,1,69,5,"RGE etudes, domaine tertiaire",0,A QUALIFIER
94318008300025,RIMA,vbonin@rima.archi,,,6 RUE D'IVRY,69004,LYON,943180083,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,5,"RGE etudes, email",0,A QUALIFIER
98794760300013,EDU SILVIA,silvia.edu@laposte.net,,,10 RUE PIERRE SONNERAT,69008,LYON,987947603,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,5,"RGE etudes, email",0,A QUALIFIER
49338967000149,EGIS Lyon,,,http://egis-group.com,170 avenue Thiers Immeuble Le Carat,69006,LYON,493389670,opqibi,Etude forage géothermique,,,,,,1,69,4,"RGE etudes, site",0,A QUALIFIER
82161597800110,EV CALUIRE,,,http://www.elcimai.com,23 avenue de Poumeyrol,69300,CALUIRE ET CUIRE,821615978,opqibi,Etude bois énergie,,A,,OLIVIER PHILIPPE,22,1,69,4,"RGE etudes, site",199,A QUALIFIER
69202105800056,CELSIUS ENERGY - Agence de LYON,,,,3 rue de Genève,69006,LYON,692021058,opqibi,Etude forage géothermique,,,,,,1,69,3,RGE etudes,0,A QUALIFIER
77877008100082,OTE INGENIERIE LYON,ote.direction@ote.fr,04 78 82 82 82,http://www.ote-ingenierie.com,Le Brittania - Bâtiment A - 20 Bd Eugène Deruelle,69003,LYON,778770081,opqibi,Etude eclairage;Etude forage géothermique;Etude solaire photovoltaïque;Etude thermique reglementaire,site_web,A,,THIERRY CHRIST,32,1,69,9,"RGE etudes, email, tel, site, domaine tertiaire",499,HORS CIBLE
33832946900237,OTEIS ST PRIEST,contact@oteis.fr,04 72 79 34 10,http://www.oteis.fr,53 rue Jean Zay,69800,ST PRIEST,338329469,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude bois énergie;Etude eclairage;Etude enveloppe du bâtiment;Etude forage géothermique;Etude solaire photovoltaïque;Etude système technique bâtiment;Etude thermique reglementaire,site_web,A,,RAFI KOUYOUMDJIAN,41,1,69,9,"RGE etudes, email, tel, site, domaine tertiaire",999,HORS CIBLE
38510637200092,PATRIARCHE - AGENCE DE LYON,info@patriarche.fr,04 37 70 98 70,http://www.patriarche.fr,200 avenue Jean Jaurès,69007,LYON,385106372,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude eclairage;Etude solaire photovoltaïque;Etude système technique bâtiment;Etude thermique reglementaire,,A,,DAMIEN PATRIARCHE,32,1,69,9,"RGE etudes, email, tel, site, domaine tertiaire",499,HORS CIBLE
50028663800431,ACCEO LYON,exemple@email.fr,,http://www.acceo.eu,Le Campus L'Australien - 18 Chemin des Cuers,69570,DARDILLY,500286638,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude solaire photovoltaïque,site_web,A,,DELOITTE & ASSOCIES,32,1,69,8,"RGE etudes, email, site, domaine tertiaire",499,HORS CIBLE
51184084500222,GREENFLEX LYON,contact@greenflex.com,,http://www.greenflex.com,9-13 RUE DES CUIRASSIERS,69003,LYON,511840845,opqibi,Etude bois énergie;Etude forage géothermique;Etude solaire photovoltaïque,site_web,A,,PRICEWATERHOUSECOOPERS AUDIT,32,1,69,8,"RGE etudes, email, site, domaine tertiaire",499,HORS CIBLE
77819650100572,GEOTEC RHONE-ALPES,agence.rhonealpes@geotec.fr,04 72 79 46 50,http://www.geotec.fr,5 rue Blaise Pascal,69680,CHASSIEU,778196501,opqibi,Etude forage géothermique,,A,,ROCARD AUDIT,41,1,69,7,"RGE etudes, email, tel, site",999,HORS CIBLE
34942875500186,WSP FRANCE LYON,,04 72 56 36 00,http://www.wsp.com,14 rue des Balançoires Bâtiment Central Brick,69007,LYON,349428755,opqibi,Etude eclairage;Etude système technique bâtiment,,A,,PIERRE EPARS,32,1,69,7,"RGE etudes, tel, site, domaine tertiaire",499,HORS CIBLE
39059603900342,EKIUM,jeremy.visseaux@ekium.eu,04 72 81 50 50,http://www.ekium.com,5 Rue Abraham Bloch,69007,LYON,390596039,opqibi,Etude bois énergie,,A,,AUDITEX,42,1,69,7,"RGE etudes, email, tel, site",1999,HORS CIBLE
44452352600879,ARTELIA - LIMONEST,,04 37 49 19 20,http://www.arteliagroup.com,"135, allée des Noisetiers Bâtiment A",69760,LIMONEST,444523526,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude bois énergie;Etude forage géothermique;Etude solaire photovoltaïque;Etude solaire thermique;Etude système technique bâtiment;Etude thermique reglementaire,,A,,DELOITTE & ASSOCIES,51,1,69,7,"RGE etudes, tel, site, domaine tertiaire",4999,HORS CIBLE
38440789600164,KARDHAM LYON,,,http://www.kardham.com,19 Bd Eugène Deruelle,69003,LYON,384407896,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Commisionnement;Etude ACV;Etude eclairage;Etude système technique bâtiment;Etude thermique reglementaire,,A,,ROMAN ANDRE EMILE COSTE-PERCHET,32,1,69,6,"RGE etudes, site, domaine tertiaire",499,HORS CIBLE
51088862100016,THERMICONSEIL FRANCE,contact@thermiconseil.com,09 72 41 08 98,http://www.thermiconseil.fr,33 quai Arloing CS 10306,69337,LYON cedex 09,510888621,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,A,Procédures collectives (2026-02-20),JEAN-MARIE HENRI JOSEPH TEIL,12,1,69,11,"RGE etudes, email, tel, site, domaine tertiaire, effectif cible",49,EN DIFFICULTE
79367997800064,AMBEE S.A.S Siège social,a.chanteloup@ambree.fr,06 64 78 57 26,http://www.ambee.fr,"512, Chemin du loup",69530,ORLIENAS,793679978,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,A,Procédures collectives (2026-06-19),MACBEE,11,1,69,11,"RGE etudes, email, tel, site, domaine tertiaire, effectif cible",19,EN DIFFICULTE
83923625400042,APPORE,contact@appore-france.fr,03 73 83 95 65,http://www.appore-france.fr,180 route de Vourles,69230,ST GENIS LAVAL,839236254,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,A,Procédures collectives (2025-12-23),CODE GUEYE,03,1,69,11,"RGE etudes, email, tel, site, domaine tertiaire, effectif cible",9,EN DIFFICULTE
42897986800042,BASTIDE BONDOUX,bet@bastide-bondoux.fr,04 78 16 06 16,http://www.bastide-bondoux.fr,4 Route des Troques,69630,CHAPONOST,428979868,opqibi,Audit énergétique Maison individuelle;Etude ACV;Etude thermique reglementaire,,,Procédures collectives (2025-12-19),,,1,69,9,"RGE etudes, email, tel, site, domaine tertiaire",0,EN DIFFICULTE
90155174700016,HAUS ARCHITECTES,contact@haus-architectes.com,06 71 22 68 28,https://haus-architectes.com,34 PLACE DE L'EGLISE,69220,CERCIE,901551747,cnoa,Audit énergétique Maison individuelle,,,Procédures collectives (2026-06-05),,,1,69,7,"RGE etudes, email, tel, site",0,EN DIFFICULTE
98285667600019,Bionergie,adrien.lequeuche@hotmail.fr,07 86 63 76 54,http://www.bionergie-renovation.fr,9 Rue de la Visina,69540,Irigny,982856676,opqibi,Audit énergétique Maison individuelle,,C,,ADRIEN LEQUEUCHE,NN,1,69,7,"RGE etudes, email, tel, site",0,FERMEE
