siret,nom,email,telephone,site,adresse,code_postal,ville,siren,organisme,domaines_rge,email_source,etat_sirene,procedure_collective,dirigeant,tranche_effectif,enrichi,departement,score,score_detail,effectif_num,tier
94805176800018,ECOALTIPLANS,ecoaltiplans@gmail.com,06 81 11 13 26,http://www.ecoaltiplans.fr,La vigne,43260,ST PIERRE EYNAC,948051768,opqibi,Audit énergétique Maison individuelle,,,,,,1,43,7,"RGE etudes, email, tel, site",0,TIEDE
94910343600018,AHOY ARCHITECTES,contact@ahoyarchitectes.fr,07 83 41 81 01,http://www.ahoyarchitectes.fr,29 COURS TOLSTOI,69100,VILLEURBANNE,949103436,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
94959106900016,CAP TRAVAUX,odette.frering@cap-travaux.fr,06 76 10 91 29,http://www.cap-travaux.fr,4 Les Treilles,42410,CHUYER,949591069,opqibi,Audit énergétique Maison individuelle,,,,,,1,42,7,"RGE etudes, email, tel, site",0,TIEDE
95216668400029,SAUVE TES WATTS,contact@sauveteswatts.com,06 99 30 90 84,http://www.sauveteswatts.com,558 Route de Bellegarde,74330,SILLINGY,952166684,opqibi,Audit énergétique Maison individuelle,,,,,,1,74,7,"RGE etudes, email, tel, site",0,TIEDE
95239167000017,SOLUTIONS ECONOMIES ENERGIE,l.chabout@s2e-grenoble.fr,06 78 65 91 92,http://www.s2e-grenoble.fr,191 CHEMIN DE BUTTIT,38330,ST ISMIER,952391670,opqibi,Audit énergétique Maison individuelle,,,,,,1,38,7,"RGE etudes, email, tel, site",0,TIEDE
97823771700019,ATELIER REA,contact@atelier-rea.com,06 38 80 39 19,https://atelier-rea.com,32 RUE DE BEAUREGARD,63320,CHAMPEIX,978237717,cnoa,Audit énergétique Maison individuelle,,,,,,1,63,7,"RGE etudes, email, tel, site",0,TIEDE
97902516000024,CEE CONTROL,contact.ceecontrol@gmail.com,,,21 AVENUR JEAN JAURES,01000,BOURG EN BRESSE,979025160,afnor,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,01,7,"RGE etudes, email, domaine tertiaire",0,TIEDE
98129787200013,ATBAT07,contact@atbat07.fr,06 31 36 85 52,http://www.atbat07.fr,"12, Impasse de la Borie",07200,SAINT SERNIN,981297872,opqibi,Audit énergétique Maison individuelle,,A,,JEAN-LUC GINO BONNIOT,NN,1,07,7,"RGE etudes, email, tel, site",0,TIEDE
98158327100011,FLUNOVA,contact@flunova.com,07 54 32 42 89,http://www.flunova.com,"64, rue Waldeck Rousseau",69006,LYON,981583271,opqibi,Audit énergétique Maison individuelle,,A,,ANTOINE BASSI,NN,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
98231336300011,AR2O CONCEPT,orichard@ar2o-concept.fr,06 77 30 63 16,http://www.ar2o-concept.fr,"18, route du Pont de chêne",69340,FRANCHEVILLE,982313363,opqibi,Audit énergétique Maison individuelle,,A,,OLIVIER RICHARD,NN,1,69,7,"RGE etudes, email, tel, site",0,TIEDE
98454763800010,EFFICONCEPTION,gb@efficonception.fr,07 85 87 89 45,http://www.efficonception.fr,35 C  Chemin de Boulagne,26160,LA BEGUDE DE MAZENC,984547638,opqibi,Audit énergétique Maison individuelle,,,,,,1,26,7,"RGE etudes, email, tel, site",0,TIEDE
99411418900016,CRECS,thomas@crecs.fr,07 70 25 27 19,http://crecs.fr,2 Chemin de la Bernache,38300,BOURGOIN JALLIEU,994114189,opqibi,Audit énergétique Maison individuelle,,,,,,1,38,7,"RGE etudes, email, tel, site",0,TIEDE
10459113600015,CAIRN ARCHITECTES,jeremy.odin@gmail.com,06 33 32 30 37,,87 ALLEE DES HAUTS DE CHABOUD,38330,ST ISMIER,104591136,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, tel",0,TIEDE
20003980800015,COMMUNAUTE DE COMMUNES DES GORGES DE L'ARDECHE,kevin.ardail@cc-gorgesardeche.fr,07 55 59 47 86,,16 RUE DES ABEILLES,07150,VALLON PONT D'ARC,200039808,qualibat,Audit énergétique Maison individuelle,,,,,,1,07,6,"RGE etudes, email, tel",0,TIEDE
31633191700047,SOLIHA CANTAL,s.gaonach@soliha.fr,04 71 48 01 40,,9 Avenue Aristide Briand,15000,AURILLAC,316331917,opqibi,Audit énergétique Maison individuelle,,,,,,1,15,6,"RGE etudes, email, tel",0,TIEDE
32116109300018,SCHALK PATRICK,p.schalk74@gmail.com,06 49 80 71 46,,14 RUE DE LA CROIX DE TERRET,74140,SAINT CERGUES,321161093,cnoa,Audit énergétique Maison individuelle,,A,,PATRICK SCHALK,NN,1,74,6,"RGE etudes, email, tel",0,TIEDE
33867687700024,COTIB,,,http://www.cotib.fr,11 Avenue des Vieux Moulins,74000,ANNECY,338676877,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude système technique bâtiment,,,,,,1,74,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
35390528400025,BRUNET NOEL,noelbrunet.archi@free.fr,04 72 35 08 08,,1 BIS RUE JEANNE D'ARC,69003,LYON,353905284,cnoa,Audit énergétique Maison individuelle,,A,,NOEL LOUIS BRUNET,NN,1,69,6,"RGE etudes, email, tel",0,TIEDE
37914552700089,EGIS CONSEIL - LYON,,,http://www.egis-conseil.fr,"168-170, avenue Thiers",69006,LYON,379145527,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Commisionnement,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
39320673500820,ANTEA FRANCE SEREZIN (LYON Sud),,,http://www.anteagroup.fr,6 rue de l’Ozon CS68091,69360,SEREZIN du RHONE,393206735,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude forage géothermique,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
39395272600023,SOLIHA HAUTE-SAVOIE,contact.hautesavoie@soliha.fr,04 50 09 99 32,,70 avenue de France,74000,ANNECY,393952726,opqibi,Audit énergétique Maison individuelle,,,,,,1,74,6,"RGE etudes, email, tel",0,TIEDE
39827157700262,TAUW LYON,info@tauw.com,,http://www.tauw.fr,91 bd du Parc d’artillerie,69007,LYON,398271577,opqibi,Etude forage géothermique,site_web,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
39914497100138,ABAC INGENIERIE,,,http://www.abac-ingenierie.fr,Allée de la Mandallaz Le Périclès - Montée A,74370,EPAGNY METZ TESSY,399144971,opqibi,Etude thermique reglementaire,,,,,,1,74,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
39970864300131,IGETEC - MONTMARAULT,,,http://www.igetec.fr,2 ZA du Grand Champ,03390,MONTMARAULT,399708643,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude bois énergie,,,,,,1,03,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
39970864300164,IGETEC  - CLERMONT FERRAND,,,http://www.igetec.fr,18 rue Valentin Haüy,63000,CLERMONT FERRAND,399708643,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude bois énergie,,,,,,1,63,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
40268724800037,JERIA CACERES CLAUDIA,contact@hopla.archi,,http://www.hopla.archi,259 RUE DES ERABLES,69009,LYON,402687248,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
40324425400021,ATELIER D'ARCHITECTURE - ARTECH,d.beltran@archi-artech.fr,04 74 62 02 82,,134 RUE D'ALMA,69400,VILLEFRANCHE SUR SAONE,403244254,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
41082947700083,OXALIS OBSIDIENNE,,,http://www.quiplusest.coop,53 rue de la Pardige,43100,BRIOUDE,410829477,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude solaire photovoltaïque;Etude thermique reglementaire,,,,,,1,43,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
41082947700166,OXALIS TROISIEME FLEUVE,,,http://www.quiplusest.coop,10 avenue des Canuts,69120,VAULX EN VELIN,410829477,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude solaire photovoltaïque;Etude thermique reglementaire,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
41082947700224,OXALIS ALPES,,,http://www.quiplusest.coop,605 Bd Président Wilson,73100,AIX LES BAINS,410829477,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude solaire photovoltaïque;Etude thermique reglementaire,,,,,,1,73,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
41082947700232,OXALIS OXAMYNE,,,http://www.quiplusest.coop,1 rue du Luizet,69100,VILLEURBANNE,410829477,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude solaire photovoltaïque;Etude thermique reglementaire,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
41100168800042,MUGNIER CLAUDE,c.mugnier.archi@gmail.com,06 16 31 44 06,,75 IMP DE LA CROISETTE,74260,LES GETS,411001688,cnoa,Audit énergétique Maison individuelle,,,,,,1,74,6,"RGE etudes, email, tel",0,TIEDE
41856462100013,BONNAURE MARTINE,martine.bonnaure.architecte@orange.fr,04 75 39 44 90,,30 RUE DE L'EGLISE,07460,ST ANDRE DE CRUZIERES,418564621,cnoa,Audit énergétique Maison individuelle,,,,,,1,07,6,"RGE etudes, email, tel",0,TIEDE
42169051200015,BLANCHI YANN,yann@bmoffice.fr,,http://www.bmoffice.fr,3 RUE DOMINIQUE VILLARS,38000,GRENOBLE,421690512,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, site",0,TIEDE
43234462000047,DALEME-GENDRE AMANDINE,adalemearchi@gmail.com,06 63 41 47 28,,11 RUE JOSEPH BRISSAUD,69780,MIONS,432344620,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
44000178200158,Beming ARA,,,http://www.beming.fr,39B rue de Marseille,69007,LYON,440001782,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude enveloppe du bâtiment,,A,,STEPHANE DAHAN,21,1,69,6,"RGE etudes, site, domaine tertiaire",99,TIEDE
44045232400047,ABITERRE,achat@abiterre.fr,04 73 97 91 07,,10 PARC THERMAL,63140,CHATELGUYON,440452324,cnoa,Audit énergétique Maison individuelle,,,,,,1,63,6,"RGE etudes, email, tel",0,TIEDE
44477108300102,ROZO LYON,,,http://www.rozo.fr,75 cours Emile Zola,69100,VILLEURBANNE,444771083,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
44761475100017,COLLET ERIC,koukolen@club-internet.fr,06 16 92 77 87,,6 RUE DE VERTAIZON,63000,CLERMONT-FERRAND,447614751,cnoa,Audit énergétique Maison individuelle,,,,,,1,63,6,"RGE etudes, email, tel",0,TIEDE
44972091100030,PASQUALON ARCHITECTURES,pasqualon.archi@gmail.com,06 75 79 64 14,,58 IMP DE LA SCIE  LA SCIE,38880,AUTRANS,449720911,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, tel",0,TIEDE
45392652900018,BERNIER FRANCOIS,f.bernier@yahoo.fr,04 74 61 23 11,,RD 84 LE PRESIDENT,01800,PEROUGES,453926529,cnoa,Audit énergétique Maison individuelle,,,,,,1,01,6,"RGE etudes, email, tel",0,TIEDE
47791348700229,E'NERGYS LYON,,,http://www.e-nergys.com/,4 quai des Étroits,69005,LYON,477913487,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Commisionnement;Etude ACV;Etude bois énergie;Etude enveloppe du bâtiment;Etude forage géothermique;Etude solaire photovoltaïque;Etude système technique bâtiment;Etude thermique reglementaire,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
48213307100019,ABBOUD CHARBEL,acharbel@yahoo.fr,04 75 33 81 23,,16 RUE JEAN-BAPTISTE BECHETOILLE,07100,ANNONAY,482133071,cnoa,Audit énergétique Maison individuelle,,,,,,1,07,6,"RGE etudes, email, tel",0,TIEDE
48379891400030,VERHEUGEN CATHERINE,catherine_verheugen@hotmail.com,04 76 34 98 26,,119 BIS GRAND RUE,38650,MONESTIER DE CLERMONT,483798914,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, tel",0,TIEDE
48386111800022,AULAGNIER-FERNANDEZ ISABELLE,isabelle.aulagnier@gmail.com,06 60 46 29 53,,19 RUE VERDIE,42700,FIRMINY,483861118,cnoa,Audit énergétique Maison individuelle,,,,,,1,42,6,"RGE etudes, email, tel",0,TIEDE
49362529700020,V SAILLARD.ARCHI,contact@vsaillard-archi.com,09 72 38 01 84,,28 CHEMIN DE BOUTARY,69300,CALUIRE ET CUIRE,493625297,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
50390927700041,PELLICIER NICOLAS,nicolas@pellicier-architecture.fr,,https://pellicier-architecture.fr/,6 RUE VICTOR HUGO,73000,CHAMBERY,503909277,cnoa,Audit énergétique Maison individuelle,,A,,[NON-DIFFUSIBLE] [NON-DIFFUSIBLE],NN,1,73,6,"RGE etudes, email, site",0,TIEDE
50461408200056,VIANNENC  CLAIRE,claireviannenc.archi@gmail.com,,http://www.mycelium.archi,127 RUE DE L'ECOLE,42260,POLGUES,504614082,cnoa,Audit énergétique Maison individuelle,,A,,CLAIRE VIANNENC,NN,1,42,6,"RGE etudes, email, site",0,TIEDE
50873451400039,BC2 ARCHITECTE,atelier@bc2atelier.Fr,07 60 22 42 32,,52 RUE PRESIDENT EDOUARD HERRIOT,69002,LYON,508734514,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
51350202100027,OBERSON ERIC,eoberson74@gmail.com,06 18 88 51 72,,21 CHEMIN DU MAQUIS,74000,ANNECY,513502021,cnoa,Audit énergétique Maison individuelle,,,,,,1,74,6,"RGE etudes, email, tel",0,TIEDE
51373102600011,ATELIER R. MASSENA,ryasmina1@aol.com,06 45 26 82 33,,70 RUE MASSENA,69006,LYON,513731026,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
51389410500032,BALABANOVA NOSBONNE IRINA,atelier.ib@gmail.com,06 88 35 76 64,,57 CHEMIN DES CURIES,73670,ST PIERRE D ENTREMONT,513894105,cnoa,Audit énergétique Maison individuelle,,,,,,1,73,6,"RGE etudes, email, tel",0,TIEDE
51526808400040,ANDRE SARAH,22heures22@gmail.com,,https://www.sarahandre.fr,133 C COURS ALBERT THOMAS,69003,LYON,515268084,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
51763178400017,SERVET FRANCOIS,fservet.archi74@yahoo.fr,,http://www.cham-architectes.com,153 ROUTE DES CASTORETTES  LES PELERINS,74400,CHAMONIX MONT BLANC,517631784,cnoa,Audit énergétique Maison individuelle,,,,,,1,74,6,"RGE etudes, email, site",0,TIEDE
51962816800063,GENERGIES ANTILLES GUYANE (LYON),,,http://www.genergies.odoo.com/,27 rue Romarin,69001,LYON,519628168,opqibi,Etude solaire photovoltaïque,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
52401089900044,EI EMMANUEL CHAPUIS,emmanuelchapuis@gmail.com,06 19 77 18 21,,1750 Route de Combovin,26120,CHABEUIL,524010899,opqibi,Audit énergétique Maison individuelle,,,,,,1,26,6,"RGE etudes, email, tel",0,TIEDE
52412190200026,GOURBIERE CEDRIC,contact@archiforez.fr,04 77 76 88 97,,44 CH DES PLANTEES,42600,MONTBRISON,524121902,cnoa,Audit énergétique Maison individuelle,,,,,,1,42,6,"RGE etudes, email, tel",0,TIEDE
53479121500039,HILAIRE HUTTER NOEMIE,bonjour.hilaire@gmail.com,,https://www.bonjour-architecture.fr/,1255 ROUTE DE LA VALLEE,69380,CHATILLON D'AZERGUES,534791215,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
53496963900010,RGN ARCHITECTE,RGn.architecte@architectes.org,07 86 21 35 07,,42 CHEMIN DU MOULIN CARRON,69130,ECULLY,534969639,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
75107364400013,AUBERT EXPERTISES,contact@aubert-expertises.com,07 60 33 29 58,,"1001, rue des Bois",73000,CHAMBERY,751073644,opqibi,Audit énergétique Maison individuelle,,,,,,1,73,6,"RGE etudes, email, tel",0,TIEDE
75183958000030,ALBERT ALEXANDRA,contact@espacedessentiel.fr,,https://espacedessentiel.fr/,31 MONTEE DU CHATEAU,38460,SICCIEU ST JULIEN ET CARI,751839580,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, site",0,TIEDE
77947203400049,"SOLIHA DROME, SOLIDAIRES POUR L'HABITAT",ng@dromenet.org,04 75 79 04 15,,44 RUE FAVENTINES,26000,VALENCE,779472034,qualibat,Audit énergétique Maison individuelle,,,,,,1,26,6,"RGE etudes, email, tel",0,TIEDE
79110490400051,DUBOEUF SOPHIE,s.duboeuf@topologyarchitecte.com,,https://www.topologyarchitecte.com,373 ROUTE DE MONTROTTIER,69490,ANCY,791104904,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
79827703400012,ATELIER D'ARCHITECTURE PROUST BEGOTIE,begotie.proust@gmail.com,04 50 56 03 60,,70 RUE DE LA REPUBLIQUE,01200,BELLEGARDE / VALSERINE,798277034,cnoa,Audit énergétique Maison individuelle,,,,,,1,01,6,"RGE etudes, email, tel",0,TIEDE
79876638200021,DELAISTRE SARAH,delaistre@yahoo.fr,06 11 72 61 97,,9 RUE JOSEPHIN SOULARY,69004,LYON,798766382,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
80139549200011,DIDIER ALLIBERT,architecte.allibert@gmail.com,,https://www.allibert-architecte.fr,13 PLACE MICHELET,43000,LE PUY EN VELAY,801395492,cnoa,Audit énergétique Maison individuelle,,,,,,1,43,6,"RGE etudes, email, site",0,TIEDE
80444858700712,QUARDINA LYON,,,http://www.quardina.fr,12 rue Léopha,69780,MIONS,804448587,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
80467356400048,ALEXIA VALDES,alexia@lacordee.archi,,https://www.lacordee.archi,19 CHEMIN DU PAL DE FER,38660,LE PLATEAU DES PETITES ROCHES,804673564,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, site",0,TIEDE
80502039300049,GUILLOT FLORENCE,florence.guillot@live.fr,06 64 53 05 38,,452 ROUTE DE ROCHE COULOURE,38200,SEYSSUEL,805020393,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, tel",0,TIEDE
80760560500029,NICOLAS GRATIER ARCHITECTE,nicolas@ng-archi.com,06 81 59 60 84,,774 ROUTE DES MARCHES  LESCHAUD,73800,FRANCIN,807605605,cnoa,Audit énergétique Maison individuelle,,,,,,1,73,6,"RGE etudes, email, tel",0,TIEDE
81177698800040,FAIVRE ENGUERRAN,enguerranf@gmail.com,,http://architecture-ef.com/,127 COURS EMILE ZOLA,69100,VILLEURBANNE,811776988,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
81455881300022,AP 3D,ap3d.be@gmail.com,06 67 04 97 99,,317 rue Georges Guynemer,38370,SAINT CLAIR DU RHONE,814558813,opqibi,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, tel",0,TIEDE
81534566500039,A2L Bureau d'études Aurillac,,,http://www.a2L-be.fr,15 Avenue du 4 Septembre,15000,AURILLAC,815345665,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,15,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
81930685300014,GEONEX INGENIERIE,bruno_seguin@yahoo.fr,06 75 73 98 56,,"27-29, Boulevard des Alpes",38240,MEYLAN,819306853,opqibi,Etude forage géothermique,,,,,,1,38,6,"RGE etudes, email, tel",0,TIEDE
82365676400011,GLORIA,a.mai@gloria-architecture.com,06 76 14 30 17,,31 QUAI JEAN JACQUES ROUSSEAU,69350,LA MULATIERE,823656764,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
82412193300033,ARDRODIAGS,contact@ardrodiags.fr,04 28 55 00 20,,6 rue des Fabriques,26240,ST VALLIER,824121933,opqibi,Audit énergétique Maison individuelle,,,,,,1,26,6,"RGE etudes, email, tel",0,TIEDE
82412193300041,DAUPHIDIAGS,amelie.v@dauphidiags.fr,04 74 11 66 25,,92 Avenue Gabriel Péri,38150,ROUSSILLON,824121933,opqibi,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, tel",0,TIEDE
82412193300066,ARDRODIAGS,contact@ardrodiags.fr,04 28 55 00 20,,25 Boulevard de la République,07100,ANNONAY,824121933,opqibi,Audit énergétique Maison individuelle,,,,,,1,07,6,"RGE etudes, email, tel",0,TIEDE
82762726600022,GOIN BERNARD,bernard.goin@icloud.com,07 83 78 53 07,,240 CHEMIN DU COL -  LIEU DIT LE COL,73450,VALLOIRE,827627266,cnoa,Audit énergétique Maison individuelle,,,,,,1,73,6,"RGE etudes, email, tel",0,TIEDE
83764054900015,DOME TRAVAUX,etinet@dometravaux.fr,07 67 65 56 89,,"3, Impasse des Noisetiers",63720,CLERLANDE,837640549,opqibi,Audit énergétique Maison individuelle,,,,,,1,63,6,"RGE etudes, email, tel",0,TIEDE
84052765900014,KWH,yannick@betkwh.fr,06 45 75 40 23,,207 route de Saint Nizier,38180,SEYSSINS,840527659,opqibi,Etude bois énergie;Etude forage géothermique,,,,,,1,38,6,"RGE etudes, email, tel",0,TIEDE
84204614600028,KYB Diagnostics Immo,aatoutsdiagsimmo@gmail.com,07 83 24 37 13,,10 Rue Nouvelon 30 Pont de la Mule,03150,ST GERAND LE PUY,842046146,opqibi,Audit énergétique Maison individuelle,,,,,,1,03,6,"RGE etudes, email, tel",0,TIEDE
84287817500020,SPASSOVA KRISTINA,kristina.spassova@gmail.com,,https://www.kristina-spassova-architecte.com,61 RUE ROCHON,69270,COUZON AU MONT D OR,842878175,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, site",0,TIEDE
84356677900024,BOSSIO JEAN-CHRISTOPHE,jean.christophe.bossio@architectes.org,,https://www.architectes.org/architectes-pour-tous/ei-jean-christophe-bossio,195 ROUTE DES CHARMILLES,38490,AOSTE,843566779,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, site",0,TIEDE
84470828900013,ER CHEVALLIER,contact@ec-archi.fr,,http://www.ec-archi.fr,84 RUE DES GRANDS CHAMPS  84 RUE DES GRANDS CHAMPS,74370,METZ TESSY,844708289,cnoa,Audit énergétique Maison individuelle,,,,,,1,74,6,"RGE etudes, email, site",0,TIEDE
84848120600011,ATELIER D'ARCHITECTURE MAURO MARSON,mauromarson@architecture-atelier.fr,06 47 34 61 32,,PETIT FEOUZET,07190,ALBON D'ARDECHE,848481206,cnoa,Audit énergétique Maison individuelle,,,,,,1,07,6,"RGE etudes, email, tel",0,TIEDE
85062146700024,GREENTECH ETUDE THERMIQUE,richard@astbthermique.com,06 13 96 50 33,,77 Rue de Verdun,42110,FEURS,850621467,opqibi,Audit énergétique Maison individuelle,,,,,,1,42,6,"RGE etudes, email, tel",0,TIEDE
85234554500010,GFB REFLEX,e.poret@gfb-reflex.com,07 67 28 88 34,,72 Impasse du Pré Roseau,01700,BEYNOST,852345545,opqibi,Audit énergétique Maison individuelle,,,,,,1,01,6,"RGE etudes, email, tel",0,TIEDE
85315781600010,AJ TRAVAUX IMMO,ajtravauximmo@outlook.fr,04 72 02 19 40,,92 avenue Jean Jaurès,69150,DECINES CHARPIEU,853157816,opqibi,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
87862474100012,SOCIETE D'ARCHITECTURE ALIX DINNEQUIN,alixdinnequin.architecte@gmail.com,06 76 97 80 99,,747 RUE DE MAISSENAS,38650,ROISSARD,878624741,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, tel",0,TIEDE
87925549500027,TP CONSEILS,thierry@tpconseils.net,06 19 51 91 22,,"3, Chemin des Mines de Fer",38520,LA GARDE,879255495,opqibi,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, tel",0,TIEDE
88008272200021,SYSTRA FRANCE agence de Lyon,,,http://www.systra.com,120 rue Massena,69006,LYON,880082722,opqibi,Etude eclairage;Etude solaire photovoltaïque,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
88124644100029,G'AIR ARCHITECTURE,gair.architecture@gmail.com,06 74 41 66 66,,58 RUE BLATIN,63000,CLERMONT FERRAND,881246441,cnoa,Audit énergétique Maison individuelle,,,,,,1,63,6,"RGE etudes, email, tel",0,TIEDE
88304641900015,C LAPRUGNE ARCHITECTURE,c.laprugne.architecture@gmail.com,06 31 06 32 68,,35 RUE DAVY,03310,NERIS LES BAINS,883046419,cnoa,Audit énergétique Maison individuelle,,,,,,1,03,6,"RGE etudes, email, tel",0,TIEDE
88885718200016,TROUSSIER MAXIMIN,contact@atelier-mt.fr,,http://www.atelier-mt.fr,3 AVENUE DE LA PAIX,38700,CORENC,888857182,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, site",0,TIEDE
89031048500010,SINKA,benjaminkrief@sinka.fr,06 43 00 76 51,,2 RUE JEAN JAURES,69100,VILLEURBANNE,890310485,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
89041632400022,AMIRANTE CHARLOTTE,charlotte.amirante@mailo.com,06 31 05 86 16,,275 RUE DU 19 MARS 1962,38710,MENS,890416324,cnoa,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, tel",0,TIEDE
89053187400018,CORE MAITRISE D'OEUVRE,s.mathieu@core-moe.fr,06 77 40 31 89,,285 ALLEE JEAN FRANCOIS THORAND,38340,VOREPPE,890531874,qualibat,Audit énergétique Maison individuelle,,,,,,1,38,6,"RGE etudes, email, tel",0,TIEDE
89228108000010,SOPHIE MOREL ARCHITECTE,sophie.morel@architectes.org,06 19 17 04 90,,22 RUE DE LA QUARANTAINE,69005,LYON,892281080,cnoa,Audit énergétique Maison individuelle,,,,,,1,69,6,"RGE etudes, email, tel",0,TIEDE
89238003100401,DALKIA ELECTROTECHNICS Cours,,,http://www.dalkiaelectrotechnics.fr,RUE DE CHAUFFAILLES,69470,COURS,892380031,opqibi,Etude eclairage,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
89238003100526,DALKIA ELECTROTECHNICS Saint-Priest,,,http://www.dalkiaelectrotechnics.fr,151 impasse de la Balme,69800,ST PRIEST,892380031,opqibi,Etude eclairage,,,,,,1,69,6,"RGE etudes, site, domaine tertiaire",0,TIEDE
